Not using distributed mode
Creating vqa datasets
Creating model
load checkpoint from /home/admin1/5703-upload/5703/Transformer_VQA_no/output_vqa2/vqa/checkpoint_07.pth ,evaluate.
<All keys matched successfully>
Start training
Generate VQA test result:  [    0/26794]  eta: 7:15:59  acc: 0.6250  time: 0.9763  data: 0.4115  max mem: 4164
Generate VQA test result:  [ 1050/26794]  eta: 1:27:39  acc: 0.7984  time: 0.2033  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1100/26794]  eta: 1:27:29  acc: 0.7984  time: 0.2037  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1150/26794]  eta: 1:27:18  acc: 0.7971  time: 0.2045  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1200/26794]  eta: 1:27:06  acc: 0.7971  time: 0.2036  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1250/26794]  eta: 1:26:56  acc: 0.7984  time: 0.2033  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1300/26794]  eta: 1:26:45  acc: 0.7986  time: 0.2047  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1350/26794]  eta: 1:26:35  acc: 0.7989  time: 0.2044  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1400/26794]  eta: 1:26:26  acc: 0.7971  time: 0.2050  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1450/26794]  eta: 1:26:15  acc: 0.7961  time: 0.2037  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1500/26794]  eta: 1:26:05  acc: 0.7960  time: 0.2040  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1550/26794]  eta: 1:25:54  acc: 0.7961  time: 0.2040  data: 0.0001  max mem: 4197
Generate VQA test result:  [ 1600/26794]  eta: 1:25:44  acc: 0.7965  time: 0.2045  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1650/26794]  eta: 1:25:34  acc: 0.7966  time: 0.2050  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1700/26794]  eta: 1:25:24  acc: 0.7961  time: 0.2037  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1750/26794]  eta: 1:25:13  acc: 0.7963  time: 0.2036  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1800/26794]  eta: 1:25:03  acc: 0.7968  time: 0.2047  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1850/26794]  eta: 1:24:53  acc: 0.7973  time: 0.2043  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1900/26794]  eta: 1:24:43  acc: 0.7980  time: 0.2042  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 1950/26794]  eta: 1:24:33  acc: 0.7977  time: 0.2058  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2000/26794]  eta: 1:24:24  acc: 0.7974  time: 0.2054  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2050/26794]  eta: 1:24:14  acc: 0.7966  time: 0.2050  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2100/26794]  eta: 1:24:05  acc: 0.7960  time: 0.2051  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2150/26794]  eta: 1:23:55  acc: 0.7955  time: 0.2051  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2200/26794]  eta: 1:23:45  acc: 0.7951  time: 0.2047  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2250/26794]  eta: 1:23:35  acc: 0.7948  time: 0.2048  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2300/26794]  eta: 1:23:25  acc: 0.7951  time: 0.2051  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2350/26794]  eta: 1:23:15  acc: 0.7949  time: 0.2047  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2400/26794]  eta: 1:23:05  acc: 0.7954  time: 0.2044  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2450/26794]  eta: 1:22:55  acc: 0.7952  time: 0.2042  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2500/26794]  eta: 1:22:44  acc: 0.7954  time: 0.2036  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2550/26794]  eta: 1:22:34  acc: 0.7956  time: 0.2034  data: 0.0002  max mem: 4197
Generate VQA test result:  [ 2600/26794]  eta: 1:22:24  acc: 0.7955  time: 0.2053  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 2650/26794]  eta: 1:22:14  acc: 0.7955  time: 0.2049  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 2700/26794]  eta: 1:22:04  acc: 0.7960  time: 0.2051  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 2750/26794]  eta: 1:21:54  acc: 0.7962  time: 0.2050  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 2800/26794]  eta: 1:21:44  acc: 0.7965  time: 0.2043  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 2850/26794]  eta: 1:21:33  acc: 0.7963  time: 0.2033  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 2900/26794]  eta: 1:21:23  acc: 0.7967  time: 0.2041  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 2950/26794]  eta: 1:21:12  acc: 0.7956  time: 0.2037  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3000/26794]  eta: 1:21:02  acc: 0.7956  time: 0.2037  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3050/26794]  eta: 1:20:51  acc: 0.7954  time: 0.2036  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3100/26794]  eta: 1:20:41  acc: 0.7958  time: 0.2036  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3150/26794]  eta: 1:20:31  acc: 0.7956  time: 0.2034  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3200/26794]  eta: 1:20:20  acc: 0.7959  time: 0.2040  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3250/26794]  eta: 1:20:10  acc: 0.7958  time: 0.2053  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3300/26794]  eta: 1:20:01  acc: 0.7957  time: 0.2055  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3350/26794]  eta: 1:19:50  acc: 0.7958  time: 0.2043  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3400/26794]  eta: 1:19:40  acc: 0.7958  time: 0.2035  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3450/26794]  eta: 1:19:30  acc: 0.7958  time: 0.2039  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3500/26794]  eta: 1:19:19  acc: 0.7960  time: 0.2032  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3550/26794]  eta: 1:19:09  acc: 0.7957  time: 0.2044  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3600/26794]  eta: 1:18:58  acc: 0.7960  time: 0.2043  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3650/26794]  eta: 1:18:48  acc: 0.7966  time: 0.2035  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3700/26794]  eta: 1:18:38  acc: 0.7967  time: 0.2035  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3750/26794]  eta: 1:18:27  acc: 0.7968  time: 0.2039  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3800/26794]  eta: 1:18:17  acc: 0.7963  time: 0.2044  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3850/26794]  eta: 1:18:07  acc: 0.7953  time: 0.2027  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3900/26794]  eta: 1:17:56  acc: 0.7957  time: 0.2033  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 3950/26794]  eta: 1:17:46  acc: 0.7953  time: 0.2047  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 4000/26794]  eta: 1:17:36  acc: 0.7950  time: 0.2054  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 4050/26794]  eta: 1:17:26  acc: 0.7955  time: 0.2035  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 4100/26794]  eta: 1:17:16  acc: 0.7958  time: 0.2045  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 4150/26794]  eta: 1:17:05  acc: 0.7960  time: 0.2044  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 4200/26794]  eta: 1:16:55  acc: 0.7965  time: 0.2044  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 4250/26794]  eta: 1:16:45  acc: 0.7965  time: 0.2038  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 4300/26794]  eta: 1:16:34  acc: 0.7962  time: 0.2029  data: 0.0002  max mem: 4200
Generate VQA test result:  [ 4350/26794]  eta: 1:16:24  acc: 0.7960  time: 0.2041  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4400/26794]  eta: 1:16:14  acc: 0.7966  time: 0.2041  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4450/26794]  eta: 1:16:03  acc: 0.7963  time: 0.2032  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4500/26794]  eta: 1:15:53  acc: 0.7965  time: 0.2024  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4550/26794]  eta: 1:15:43  acc: 0.7967  time: 0.2045  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4600/26794]  eta: 1:15:32  acc: 0.7966  time: 0.2027  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4650/26794]  eta: 1:15:22  acc: 0.7967  time: 0.2035  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4700/26794]  eta: 1:15:12  acc: 0.7967  time: 0.2051  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4750/26794]  eta: 1:15:02  acc: 0.7966  time: 0.2039  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4800/26794]  eta: 1:14:52  acc: 0.7967  time: 0.2040  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4850/26794]  eta: 1:14:41  acc: 0.7966  time: 0.2049  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4900/26794]  eta: 1:14:31  acc: 0.7969  time: 0.2045  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 4950/26794]  eta: 1:14:21  acc: 0.7968  time: 0.2041  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5000/26794]  eta: 1:14:11  acc: 0.7973  time: 0.2047  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5050/26794]  eta: 1:14:00  acc: 0.7972  time: 0.2040  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5100/26794]  eta: 1:13:50  acc: 0.7972  time: 0.2041  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5150/26794]  eta: 1:13:40  acc: 0.7974  time: 0.2038  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5200/26794]  eta: 1:13:29  acc: 0.7974  time: 0.2046  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5250/26794]  eta: 1:13:19  acc: 0.7978  time: 0.2036  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5300/26794]  eta: 1:13:09  acc: 0.7980  time: 0.2030  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5350/26794]  eta: 1:12:58  acc: 0.7981  time: 0.2040  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5400/26794]  eta: 1:12:48  acc: 0.7981  time: 0.2042  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5450/26794]  eta: 1:12:38  acc: 0.7984  time: 0.2029  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5500/26794]  eta: 1:12:28  acc: 0.7984  time: 0.2048  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5550/26794]  eta: 1:12:17  acc: 0.7983  time: 0.2049  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5600/26794]  eta: 1:12:07  acc: 0.7982  time: 0.2046  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5650/26794]  eta: 1:11:57  acc: 0.7984  time: 0.2040  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5700/26794]  eta: 1:11:47  acc: 0.7985  time: 0.2043  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5750/26794]  eta: 1:11:36  acc: 0.7989  time: 0.2049  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5800/26794]  eta: 1:11:26  acc: 0.7989  time: 0.2038  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5850/26794]  eta: 1:11:16  acc: 0.7993  time: 0.2037  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5900/26794]  eta: 1:11:06  acc: 0.7991  time: 0.2039  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 5950/26794]  eta: 1:10:56  acc: 0.7991  time: 0.2032  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 6000/26794]  eta: 1:10:45  acc: 0.7992  time: 0.2038  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 6050/26794]  eta: 1:10:35  acc: 0.7992  time: 0.2047  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 6100/26794]  eta: 1:10:25  acc: 0.7992  time: 0.2047  data: 0.0002  max mem: 4203
Generate VQA test result:  [ 6150/26794]  eta: 1:10:15  acc: 0.7995  time: 0.2048  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6200/26794]  eta: 1:10:05  acc: 0.7998  time: 0.2057  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6250/26794]  eta: 1:09:54  acc: 0.7999  time: 0.2041  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6300/26794]  eta: 1:09:44  acc: 0.7996  time: 0.2046  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6350/26794]  eta: 1:09:34  acc: 0.7996  time: 0.2041  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6400/26794]  eta: 1:09:24  acc: 0.7997  time: 0.2040  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6450/26794]  eta: 1:09:14  acc: 0.7996  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6500/26794]  eta: 1:09:04  acc: 0.7996  time: 0.2060  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6550/26794]  eta: 1:08:54  acc: 0.7994  time: 0.2037  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6600/26794]  eta: 1:08:44  acc: 0.7994  time: 0.2037  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6650/26794]  eta: 1:08:33  acc: 0.7991  time: 0.2057  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6700/26794]  eta: 1:08:23  acc: 0.7991  time: 0.2042  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6750/26794]  eta: 1:08:13  acc: 0.7994  time: 0.2050  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6800/26794]  eta: 1:08:03  acc: 0.7999  time: 0.2052  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6850/26794]  eta: 1:07:53  acc: 0.8001  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6900/26794]  eta: 1:07:43  acc: 0.8001  time: 0.2045  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 6950/26794]  eta: 1:07:32  acc: 0.8001  time: 0.2043  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7000/26794]  eta: 1:07:22  acc: 0.8003  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7050/26794]  eta: 1:07:12  acc: 0.8002  time: 0.2061  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7100/26794]  eta: 1:07:02  acc: 0.8001  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7150/26794]  eta: 1:06:52  acc: 0.8003  time: 0.2042  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7200/26794]  eta: 1:06:42  acc: 0.8005  time: 0.2043  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7250/26794]  eta: 1:06:32  acc: 0.8005  time: 0.2048  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7300/26794]  eta: 1:06:21  acc: 0.8002  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7350/26794]  eta: 1:06:11  acc: 0.8003  time: 0.2043  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7400/26794]  eta: 1:06:01  acc: 0.8006  time: 0.2053  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7450/26794]  eta: 1:05:51  acc: 0.8005  time: 0.2045  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7500/26794]  eta: 1:05:41  acc: 0.8004  time: 0.2039  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7550/26794]  eta: 1:05:31  acc: 0.8003  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7600/26794]  eta: 1:05:20  acc: 0.8003  time: 0.2054  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7650/26794]  eta: 1:05:10  acc: 0.8004  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7700/26794]  eta: 1:05:00  acc: 0.8003  time: 0.2045  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7750/26794]  eta: 1:04:50  acc: 0.8004  time: 0.2043  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7800/26794]  eta: 1:04:40  acc: 0.8006  time: 0.2039  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7850/26794]  eta: 1:04:29  acc: 0.8005  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7900/26794]  eta: 1:04:19  acc: 0.8006  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 7950/26794]  eta: 1:04:09  acc: 0.8005  time: 0.2055  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8000/26794]  eta: 1:03:59  acc: 0.8006  time: 0.2040  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8050/26794]  eta: 1:03:49  acc: 0.8007  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8100/26794]  eta: 1:03:38  acc: 0.8004  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8150/26794]  eta: 1:03:28  acc: 0.8003  time: 0.2035  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8200/26794]  eta: 1:03:18  acc: 0.8005  time: 0.2041  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8250/26794]  eta: 1:03:08  acc: 0.8003  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8300/26794]  eta: 1:02:58  acc: 0.8004  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8350/26794]  eta: 1:02:47  acc: 0.8005  time: 0.2045  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8400/26794]  eta: 1:02:37  acc: 0.8004  time: 0.2064  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8450/26794]  eta: 1:02:27  acc: 0.8002  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8500/26794]  eta: 1:02:17  acc: 0.8000  time: 0.2053  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8550/26794]  eta: 1:02:07  acc: 0.8003  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8600/26794]  eta: 1:01:57  acc: 0.8004  time: 0.2037  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8650/26794]  eta: 1:01:46  acc: 0.8003  time: 0.2038  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8700/26794]  eta: 1:01:36  acc: 0.8001  time: 0.2050  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8750/26794]  eta: 1:01:26  acc: 0.7999  time: 0.2056  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8800/26794]  eta: 1:01:16  acc: 0.7999  time: 0.2049  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8850/26794]  eta: 1:01:06  acc: 0.8000  time: 0.2045  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8900/26794]  eta: 1:00:56  acc: 0.8000  time: 0.2052  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 8950/26794]  eta: 1:00:45  acc: 0.8000  time: 0.2046  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9000/26794]  eta: 1:00:35  acc: 0.8001  time: 0.2039  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9050/26794]  eta: 1:00:25  acc: 0.8001  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9100/26794]  eta: 1:00:15  acc: 0.8003  time: 0.2039  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9150/26794]  eta: 1:00:04  acc: 0.8003  time: 0.2041  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9200/26794]  eta: 0:59:54  acc: 0.8004  time: 0.2046  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9250/26794]  eta: 0:59:44  acc: 0.8004  time: 0.2051  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9300/26794]  eta: 0:59:34  acc: 0.8004  time: 0.2047  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9350/26794]  eta: 0:59:24  acc: 0.8005  time: 0.2039  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9400/26794]  eta: 0:59:13  acc: 0.8004  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9450/26794]  eta: 0:59:03  acc: 0.8002  time: 0.2037  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9500/26794]  eta: 0:58:53  acc: 0.8000  time: 0.2038  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9550/26794]  eta: 0:58:43  acc: 0.7999  time: 0.2043  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9600/26794]  eta: 0:58:32  acc: 0.8000  time: 0.2037  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9650/26794]  eta: 0:58:22  acc: 0.8001  time: 0.2036  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9700/26794]  eta: 0:58:12  acc: 0.8003  time: 0.2045  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9750/26794]  eta: 0:58:02  acc: 0.8001  time: 0.2046  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9800/26794]  eta: 0:57:51  acc: 0.8000  time: 0.2034  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9850/26794]  eta: 0:57:41  acc: 0.7999  time: 0.2042  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9900/26794]  eta: 0:57:31  acc: 0.7999  time: 0.2050  data: 0.0002  max mem: 4206
Generate VQA test result:  [ 9950/26794]  eta: 0:57:21  acc: 0.8000  time: 0.2035  data: 0.0002  max mem: 4206
Generate VQA test result:  [10000/26794]  eta: 0:57:11  acc: 0.7999  time: 0.2043  data: 0.0002  max mem: 4206
Generate VQA test result:  [10050/26794]  eta: 0:57:00  acc: 0.7999  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [10100/26794]  eta: 0:56:50  acc: 0.8000  time: 0.2037  data: 0.0002  max mem: 4206
Generate VQA test result:  [10150/26794]  eta: 0:56:40  acc: 0.7998  time: 0.2031  data: 0.0002  max mem: 4206
Generate VQA test result:  [10200/26794]  eta: 0:56:29  acc: 0.7999  time: 0.2027  data: 0.0002  max mem: 4206
Generate VQA test result:  [10250/26794]  eta: 0:56:19  acc: 0.7999  time: 0.2028  data: 0.0002  max mem: 4206
Generate VQA test result:  [10300/26794]  eta: 0:56:09  acc: 0.8000  time: 0.2044  data: 0.0002  max mem: 4206
Generate VQA test result:  [10350/26794]  eta: 0:55:59  acc: 0.7999  time: 0.2041  data: 0.0002  max mem: 4206
Generate VQA test result:  [10400/26794]  eta: 0:55:48  acc: 0.7998  time: 0.2049  data: 0.0002  max mem: 4206
Generate VQA test result:  [10450/26794]  eta: 0:55:38  acc: 0.7999  time: 0.2032  data: 0.0002  max mem: 4206
Generate VQA test result:  [10500/26794]  eta: 0:55:28  acc: 0.7998  time: 0.2045  data: 0.0002  max mem: 4206
Generate VQA test result:  [10550/26794]  eta: 0:55:18  acc: 0.7999  time: 0.2051  data: 0.0002  max mem: 4206
Generate VQA test result:  [10600/26794]  eta: 0:55:07  acc: 0.7999  time: 0.2037  data: 0.0002  max mem: 4206
Generate VQA test result:  [10650/26794]  eta: 0:54:57  acc: 0.7998  time: 0.2059  data: 0.0002  max mem: 4206
Generate VQA test result:  [10700/26794]  eta: 0:54:47  acc: 0.7996  time: 0.2039  data: 0.0002  max mem: 4206
Generate VQA test result:  [10750/26794]  eta: 0:54:37  acc: 0.7994  time: 0.2050  data: 0.0002  max mem: 4206
Generate VQA test result:  [10800/26794]  eta: 0:54:27  acc: 0.7993  time: 0.2035  data: 0.0002  max mem: 4206
Generate VQA test result:  [10850/26794]  eta: 0:54:16  acc: 0.7993  time: 0.2040  data: 0.0002  max mem: 4206
Generate VQA test result:  [10900/26794]  eta: 0:54:06  acc: 0.7991  time: 0.2046  data: 0.0002  max mem: 4206
